year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius
19,1998,2719,38,0.013976,0.036893,0.111765,25,340,41,610,0.339806,0.855895,0.0,0.856062,0.0,0.855895,0.003754,0.0,0.436681,0.855895,0.436596,0.0,0.0,0.0,0.0,1.000195,0.003754,0.001263,0.084253,1,0.12,0,0.007706,0.880715,2.09847,0.976114,65.636364,0.020048
20,1999,2728,33,0.012097,0.031946,0.094286,24,350,36,615,0.322362,0.586538,0.0,0.586896,0.0,0.586538,0.002834,0.0,0.413462,0.586538,0.413209,0.0,0.0,0.0,0.0,1.00061,0.002834,0.001275,0.084067,1,0.12,0,0.008308,0.876541,2.093491,0.977228,62.228571,0.020149
21,2000,2735,33,0.012066,0.032385,0.098214,26,336,24,616,0.34053,0.502674,0.0,0.503636,0.0,0.502674,0.002703,0.0,0.326203,0.502674,0.32558,0.0,0.0,0.0,0.0,1.001915,0.002703,0.001316,0.083973,1,0.12,0,0.00934,0.870469,2.086227,0.979857,55.846154,0.020468
22,2001,2739,28,0.010223,0.027424,0.083582,24,335,40,625,0.343781,0.8,0.0,0.804809,0.0,0.8,0.003828,0.0,0.457143,0.8,0.454411,0.0,0.0,0.0,0.0,1.006012,0.003828,0.001447,0.083853,1,0.12,0,0.009385,0.863924,2.078369,0.980963,52.266667,0.021465
23,2002,2729,24,0.008794,0.023529,0.068966,34,348,44,633,0.317647,1.141414,1.0,1.16302,1.018929,1.141414,0.005794,0.0,0.525253,1.141414,0.515495,0.0,0.0,0.0,0.0,1.018929,0.005794,0.001899,0.083933,1,0.12,0,0.010331,0.858337,2.071638,0.982411,48.0,0.024584
24,2003,2732,33,0.012079,0.032164,0.087302,30,378,56,659,0.263158,2.163743,2.0,2.293848,2.120259,2.163743,0.012728,0.0,0.735673,2.175439,0.696275,0.011696,0.011696,0.011696,0.00117,1.06013,0.012728,0.00369,0.084013,1,0.12,0,0.009336,0.85363,2.06595,0.978593,58.864865,0.034273
25,2004,2741,32,0.011675,0.031496,0.082262,23,389,50,674,0.234252,4.235294,4.0,5.066415,4.784948,4.235294,0.035892,0.0,0.825662,5.033613,0.905837,0.798319,0.798319,0.798319,0.115515,1.196237,0.035892,0.012787,0.08388,1,0.12,0,0.008703,0.84631,2.057074,0.978065,60.235294,0.063798
26,2005,2750,37,0.013455,0.036597,0.094629,28,391,30,676,0.226508,12.111111,14.0,20.504754,23.702743,9.055556,0.127543,0.043036,0.51193,12.888889,0.733074,8.361111,8.361111,5.0,0.386012,1.693053,0.170579,0.06947,0.083827,1,0.12,20,0.009214,0.840052,2.049453,0.979381,58.255319,0.148704
27,2006,2740,25,0.009124,0.025126,0.066667,35,375,25,669,0.246231,27.391304,30.0,108.785535,119.146062,9.043478,0.132992,0.269821,0.413949,15.884058,0.212937,81.463768,81.463768,7.956522,0.502717,3.971535,0.402813,0.400652,0.0838,1,0.12,5,0.009438,0.835352,2.043712,0.985606,40.322581,0.357116
28,2007,2750,33,0.012,0.033199,0.088472,23,373,30,674,0.249497,61.480519,65.0,1064.873834,1125.833025,8.753247,0.115174,0.69378,0.424513,16.0,0.016264,1003.441558,504.909091,9.0,0.5625,17.320508,0.808954,1.0,0.083773,1,0.12,0,0.010977,0.830385,2.037628,0.978733,58.864865,0.717107
29,2008,2742,25,0.009117,0.025304,0.067751,33,369,31,671,0.253036,77.924051,78.0,5886.190814,5891.927842,8.582278,0.110029,0.888997,0.435127,16.0,0.002718,5808.316456,512.0,8.21519,0.513449,75.537536,0.999026,1.0,0.083773,1,0.12,0,0.008899,0.82607,2.032326,0.981765,50.0,1.077098
30,2009,2746,28,0.010197,0.02834,0.076712,24,365,32,676,0.261134,80.0,80.0,14175.574739,14175.574739,8.666667,0.108333,0.891667,0.425926,16.0,0.001129,14096.0,512.0,8.296296,0.518519,177.194684,1.0,1.0,0.08376,1,0.12,0,0.008812,0.819255,2.023926,0.979607,56.0,1.285509
31,2010,2741,35,0.012769,0.036008,0.098315,40,356,27,671,0.26749,68.0,68.0,17053.477842,17053.477842,8.0,0.117647,0.882353,0.412138,16.0,0.000938,16985.0,512.0,9.173913,0.57337,250.786439,1.0,1.0,0.08392,1,0.12,0,0.008615,0.812661,2.015764,0.980716,54.444444,1.370415
32,2011,2741,29,0.01058,0.029866,0.080332,29,361,37,672,0.256437,88.0,88.0,24902.613332,24902.613332,9.191011,0.104443,0.895557,0.421348,16.0,0.000643,24815.0,512.0,7.764045,0.485253,282.984242,1.0,1.0,0.08384,1,0.12,1,0.008545,0.807154,2.008923,0.97884,58.0,1.399941
33,2012,2744,32,0.011662,0.033264,0.087671,29,365,31,674,0.241164,75.0,75.0,22082.008983,22082.008983,10.236842,0.136491,0.863509,0.407072,16.0,0.000725,22007.0,512.0,8.355263,0.522204,294.426786,1.0,1.0,0.08384,1,0.12,1,0.009209,0.801639,2.002048,0.97941,56.888889,1.40963
34,2013,2749,29,0.010549,0.03024,0.080332,24,361,27,671,0.247132,73.0,73.0,21769.132947,21769.132947,9.540541,0.130692,0.869308,0.394426,16.0,0.000735,21696.0,512.0,9.486486,0.592905,298.207301,1.0,1.0,0.083733,1,0.12,0,0.009811,0.79647,1.995583,0.980306,54.258065,1.412749
35,2014,2739,32,0.011683,0.033613,0.088889,42,360,32,669,0.243697,80.0,80.0,23954.137535,23954.137535,10.296296,0.128704,0.871296,0.415895,16.0,0.000668,23874.0,512.0,9.074074,0.56713,299.426719,1.0,1.0,0.083907,1,0.12,0,0.011222,0.787234,1.983978,0.978049,60.235294,1.413746
36,2015,2727,31,0.011368,0.033049,0.087819,43,353,30,666,0.247335,72.0,72.0,21586.82516,21586.82516,7.150685,0.099315,0.900685,0.38613,16.0,0.000741,21515.0,512.0,9.643836,0.60274,299.817016,1.0,1.0,0.084053,1,0.12,0,0.011954,0.779133,1.973743,0.977264,62.0,1.414064
37,2016,2727,27,0.009901,0.028361,0.076056,27,355,34,667,0.254202,81.0,81.0,24295.271938,24295.271938,9.073171,0.112014,0.887986,0.416921,16.0,0.000659,24214.0,512.0,9.04878,0.565549,299.941629,1.0,1.0,0.084,1,0.12,0,0.011363,0.773137,1.966135,0.98411,44.181818,1.414166
38,2017,2730,37,0.013553,0.038743,0.103933,34,356,33,670,0.25445,85.0,85.0,25498.417589,25498.417589,11.72093,0.137893,0.862107,0.416424,16.0,0.000627,25413.0,512.0,9.093023,0.568314,299.981383,1.0,1.0,0.084093,1,0.12,0,0.010366,0.765716,1.956676,0.974319,70.205128,1.414198
39,2018,2728,36,0.013196,0.037855,0.101983,38,353,35,665,0.257624,91.0,91.0,27299.459721,27299.459721,11.021739,0.121118,0.878882,0.447011,16.0,0.000586,27208.0,512.0,7.717391,0.482337,299.994063,1.0,1.0,0.084107,1,0.12,1,0.01039,0.75596,1.944171,0.97992,56.347826,1.414209
40,2019,2712,34,0.012537,0.035827,0.094444,50,360,28,661,0.241307,73.0,73.0,21899.861781,21899.861781,10.783784,0.147723,0.852277,0.412162,16.0,0.000731,21827.0,512.0,8.621622,0.538851,299.998107,1.0,1.0,0.084293,1,0.12,0,0.013255,0.748491,1.934543,0.976358,64.222222,1.414212
41,2020,2701,32,0.011847,0.034446,0.091429,43,350,29,643,0.246502,80.0,80.0,23999.951694,23999.951694,12.617284,0.157716,0.842284,0.415123,16.0,0.000667,23920.0,512.0,8.666667,0.541667,299.999396,1.0,1.0,0.084413,1,0.12,0,0.014507,0.739672,1.923112,0.980331,53.894737,1.414213
42,2021,2701,34,0.012588,0.036757,0.098266,34,346,29,640,0.251892,88.0,88.0,26399.983054,26399.983054,13.101124,0.148876,0.851124,0.433287,16.0,0.000606,26312.0,512.0,8.775281,0.548455,299.999807,1.0,1.0,0.08444,1,0.12,0,0.013572,0.73133,1.912237,0.978875,57.8,1.414213
43,2022,2703,33,0.012209,0.035522,0.092958,31,355,29,642,0.235737,80.0,80.0,23999.995087,23999.995087,10.790123,0.134877,0.865123,0.401235,16.0,0.000667,23920.0,512.0,9.518519,0.594907,299.999939,1.0,1.0,0.0844,1,0.12,0,0.012477,0.723188,1.901562,0.977018,62.228571,1.414214
44,2023,2681,26,0.009698,0.028047,0.073034,48,356,38,649,0.231931,95.0,95.0,28499.99814,28499.99814,10.041667,0.105702,0.894298,0.453776,16.0,0.000561,28405.0,512.0,8.739583,0.546224,299.99998,1.0,1.0,0.0846,1,0.12,0,0.010111,0.716479,1.892722,0.980604,52.0,1.414214
45,2024,2677,30,0.011207,0.03304,0.087209,34,344,29,644,0.242291,78.0,78.0,23399.999513,23399.999513,9.493671,0.121714,0.878286,0.39557,16.0,0.000684,23322.0,512.0,9.670886,0.60443,299.999994,1.0,1.0,0.084707,1,0.12,0,0.012063,0.706924,1.880058,0.979031,56.25,1.414214
46,2025,2659,21,0.007898,0.023204,0.06087,39,345,38,645,0.237569,96.0,96.0,28799.999809,28799.999809,11.030928,0.114905,0.885095,0.445876,16.0,0.000556,28704.0,512.0,8.814433,0.550902,299.999998,1.0,1.0,0.084827,1,0.12,0,0.012869,0.696527,1.866182,0.984205,42.0,1.414214
47,2026,2646,25,0.009448,0.028313,0.075758,38,330,32,631,0.252548,89.0,89.0,26699.999943,26699.999943,12.177778,0.136829,0.863171,0.421528,16.0,0.000599,26611.0,512.0,8.422222,0.526389,299.999999,1.0,1.0,0.085053,1,0.12,0,0.016978,0.688816,1.855824,0.982555,46.296296,1.414214
48,2027,2650,34,0.01283,0.038991,0.10303,30,330,27,624,0.243119,74.0,74.0,22199.999985,22199.999985,10.906667,0.147387,0.852613,0.399167,16.0,0.000721,22126.0,512.0,9.613333,0.600833,300.0,1.0,1.0,0.08512,1,0.12,0,0.016474,0.680316,1.844338,0.978468,57.8,1.414214
49,2028,2637,29,0.010997,0.033219,0.088146,42,329,32,628,0.246277,88.0,88.0,26399.999994,26399.999994,11.550562,0.131256,0.868744,0.406601,16.0,0.000606,26312.0,512.0,8.629213,0.539326,300.0,1.0,1.0,0.085227,1,0.12,1,0.018938,0.66734,1.826664,0.98083,50.969697,1.414214
50,2029,2634,28,0.01063,0.032407,0.08589,31,326,33,628,0.24537,80.0,80.0,23999.999998,23999.999998,10.222222,0.127778,0.872222,0.43287,16.0,0.000667,23920.0,512.0,8.802469,0.550154,300.0,1.0,1.0,0.085253,1,0.12,0,0.018721,0.660075,1.816694,0.98156,49.0,1.414214
51,2030,2612,21,0.00804,0.024249,0.063253,43,332,29,624,0.233256,71.0,71.0,21300.0,21300.0,9.388889,0.132238,0.867762,0.385417,16.0,0.000751,21229.0,512.0,9.833333,0.614583,300.0,1.0,1.0,0.085453,1,0.12,0,0.018183,0.652798,1.806652,0.98392,42.0,1.414214
52,2031,2623,34,0.012962,0.039489,0.102719,23,331,29,619,0.231127,78.0,78.0,23400.0,23400.0,10.050633,0.128854,0.871146,0.411392,16.0,0.000684,23322.0,512.0,9.253165,0.578323,300.0,1.0,1.0,0.08548,1,0.12,0,0.018527,0.644665,1.795362,0.974075,68.0,1.414214
53,2032,2607,24,0.009206,0.027842,0.071429,40,336,33,615,0.220418,78.0,78.0,23400.0,23400.0,9.64557,0.123661,0.876339,0.416139,16.0,0.000684,23322.0,512.0,9.265823,0.579114,300.0,1.0,1.0,0.08556,1,0.12,0,0.020398,0.636415,1.783837,0.983058,44.307692,1.414214
54,2033,2593,24,0.009256,0.027682,0.070381,38,341,32,615,0.213379,77.0,77.0,23100.0,23100.0,8.076923,0.104895,0.895105,0.422276,16.0,0.000693,23023.0,512.0,8.897436,0.55609,300.0,1.0,1.0,0.085747,1,0.12,0,0.020644,0.629791,1.77453,0.981489,48.0,1.414214
55,2034,2593,27,0.010413,0.031106,0.079412,27,340,32,608,0.21659,79.0,79.0,23700.0,23700.0,9.5,0.120253,0.879747,0.425781,16.0,0.000675,23621.0,512.0,8.975,0.560937,300.0,1.0,1.0,0.085787,1,0.12,0,0.022469,0.621836,1.763287,0.982031,47.032258,1.414214
56,2035,2599,42,0.01616,0.04822,0.120344,36,349,35,610,0.198622,85.0,85.0,25500.0,25500.0,10.325581,0.121477,0.878523,0.426599,16.0,0.000627,25415.0,512.0,9.034884,0.56468,300.0,1.0,1.0,0.085907,1,0.12,0,0.023684,0.610137,1.746622,0.971967,73.5,1.414214
57,2036,2592,26,0.010031,0.029782,0.075802,33,343,30,612,0.214204,77.0,77.0,23100.0,23100.0,9.769231,0.126873,0.873127,0.421474,16.0,0.000693,23023.0,512.0,9.217949,0.576122,300.0,1.0,1.0,0.085787,1,0.12,0,0.024878,0.601598,1.734355,0.981422,48.285714,1.414214
58,2037,2579,29,0.011245,0.033372,0.085799,42,338,34,607,0.222094,89.0,89.0,26700.0,26700.0,11.4,0.12809,0.87191,0.431944,16.0,0.000599,26611.0,512.0,8.177778,0.511111,300.0,1.0,1.0,0.086,1,0.12,0,0.024364,0.590944,1.71893,0.979008,54.258065,1.414214
59,2038,2559,26,0.01016,0.029647,0.076471,46,340,28,608,0.224629,80.0,80.0,24000.0,24000.0,12.987654,0.162346,0.837654,0.415895,16.0,0.000667,23920.0,512.0,9.271605,0.579475,300.0,1.0,1.0,0.086227,1,0.12,0,0.023228,0.581987,1.705853,0.97968,52.0,1.414214
60,2039,2551,27,0.010584,0.030963,0.081081,35,333,27,603,0.236239,82.0,82.0,24600.0,24600.0,12.698795,0.154863,0.845137,0.404367,16.0,0.00065,24518.0,512.0,9.337349,0.583584,300.0,1.0,1.0,0.086347,1,0.12,0,0.022141,0.573091,1.692765,0.978832,54.0,1.414214
61,2040,2536,27,0.010647,0.030928,0.080838,42,334,33,604,0.234822,91.0,91.0,27300.0,27300.0,11.347826,0.124701,0.875299,0.418478,16.0,0.000586,27209.0,512.0,8.532609,0.533288,300.0,1.0,1.0,0.086547,1,0.12,0,0.023184,0.561447,1.675481,0.980225,50.275862,1.414214
62,2041,2521,26,0.010313,0.029954,0.076923,41,338,38,606,0.221198,88.0,88.0,26400.0,26400.0,9.213483,0.104699,0.895301,0.408708,16.0,0.000606,26312.0,512.0,9.438202,0.589888,300.0,1.0,1.0,0.086733,1,0.12,0,0.022976,0.555404,1.66644,0.980899,48.285714,1.414214
63,2042,2524,42,0.01664,0.04822,0.125,39,336,28,602,0.228473,74.0,74.0,22200.0,22200.0,9.706667,0.131171,0.868829,0.39,16.0,0.000721,22126.0,512.0,9.746667,0.609167,300.0,1.0,1.0,0.086907,1,0.12,0,0.025182,0.540358,1.643712,0.968267,80.181818,1.414214
64,2043,2501,27,0.010796,0.031142,0.079646,50,339,28,599,0.217993,71.0,71.0,21300.0,21300.0,8.25,0.116197,0.883803,0.395833,16.0,0.000751,21229.0,512.0,9.652778,0.603299,300.0,1.0,1.0,0.087013,1,0.12,0,0.027141,0.52909,1.626484,0.98137,47.032258,1.414214
65,2044,2495,26,0.010421,0.030445,0.078078,32,333,29,590,0.220141,72.0,72.0,21600.0,21600.0,8.520548,0.118341,0.881659,0.385274,16.0,0.000741,21528.0,512.0,9.657534,0.603596,300.0,1.0,1.0,0.08708,1,0.12,0,0.027466,0.521366,1.614568,0.979158,52.0,1.414214
66,2045,2492,36,0.014446,0.042105,0.108108,39,333,33,588,0.221053,82.0,82.0,24600.0,24600.0,10.192771,0.124302,0.875698,0.436747,16.0,0.00065,24518.0,512.0,8.903614,0.556476,300.0,1.0,1.0,0.087253,1,0.12,0,0.027792,0.509033,1.595358,0.972668,68.210526,1.414214
67,2046,2493,25,0.010028,0.029377,0.07622,24,328,31,586,0.229142,81.0,81.0,24300.0,24300.0,11.804878,0.145739,0.854261,0.427591,16.0,0.000658,24219.0,512.0,9.134146,0.570884,300.0,1.0,1.0,0.087093,1,0.12,0,0.029117,0.502509,1.5851,0.982896,43.103448,1.414214
68,2047,2482,33,0.013296,0.038778,0.1,44,330,31,580,0.224442,82.0,82.0,24600.0,24600.0,12.650602,0.154276,0.845724,0.436747,16.0,0.00065,24518.0,512.0,9.0,0.5625,300.0,1.0,1.0,0.087347,1,0.12,0,0.030844,0.491706,1.56797,0.976436,58.864865,1.414214
69,2048,2480,36,0.014516,0.042453,0.107784,38,334,25,581,0.212264,63.0,63.0,18900.0,18900.0,10.59375,0.168155,0.831845,0.351562,16.0,0.000847,18837.0,512.0,10.375,0.648438,300.0,1.0,1.0,0.087413,1,0.12,0,0.029536,0.480556,1.550091,0.974014,64.8,1.414214
70,2049,2464,26,0.010552,0.030624,0.07855,42,331,30,582,0.220259,70.0,70.0,21000.0,21000.0,8.985915,0.12837,0.87163,0.415493,16.0,0.000762,20930.0,512.0,9.352113,0.584507,300.0,1.0,1.0,0.087493,1,0.12,0,0.031744,0.466295,1.526917,0.978896,52.0,1.414214
71,2050,2448,24,0.009804,0.028537,0.073846,40,325,25,578,0.227111,59.0,59.0,17700.0,17700.0,8.366667,0.141808,0.858192,0.39375,16.0,0.000904,17641.0,512.0,9.516667,0.594792,300.0,1.0,1.0,0.08768,1,0.12,0,0.033087,0.455986,1.509944,0.980392,48.0,1.414214
72,2051,2443,26,0.010643,0.031401,0.08,31,325,31,579,0.214976,67.0,67.0,20100.0,20100.0,6.441176,0.096137,0.903863,0.369485,16.0,0.000796,20033.0,512.0,10.088235,0.630515,300.0,1.0,1.0,0.087773,1,0.12,0,0.033272,0.450564,1.50094,0.980289,48.285714,1.414214
73,2052,2435,31,0.012731,0.037349,0.094512,39,328,26,569,0.209639,58.0,58.0,17400.0,17400.0,7.288136,0.125658,0.874342,0.399364,16.0,0.00092,17342.0,512.0,9.610169,0.600636,300.0,1.0,1.0,0.087947,1,0.12,0,0.034418,0.441285,1.485403,0.977611,54.914286,1.414214
74,2053,2438,35,0.014356,0.041716,0.107692,32,325,31,572,0.225268,76.0,76.0,22800.0,22800.0,8.0,0.105263,0.894737,0.416396,16.0,0.000702,22724.0,512.0,9.337662,0.583604,300.0,1.0,1.0,0.08796,1,0.12,0,0.034504,0.430935,1.467881,0.977101,56.976744,1.414214
75,2054,2428,22,0.009061,0.02619,0.067073,32,328,31,568,0.219048,73.0,73.0,21900.0,21900.0,7.567568,0.103665,0.896335,0.38598,16.0,0.000731,21827.0,512.0,9.689189,0.605574,300.0,1.0,1.0,0.08792,1,0.12,0,0.035265,0.425688,1.458918,0.981878,44.0,1.414214
76,2055,2421,31,0.012805,0.036861,0.092537,38,335,36,562,0.203329,86.0,86.0,25800.0,25800.0,9.425287,0.109596,0.890404,0.431034,16.0,0.00062,25714.0,512.0,9.103448,0.568966,300.0,1.0,1.0,0.088133,1,0.12,0,0.03738,0.416557,1.443186,0.974391,62.0,1.414214
77,2056,2435,39,0.016016,0.046875,0.119632,25,326,26,563,0.216346,65.0,65.0,19500.0,19500.0,8.0,0.123077,0.876923,0.378788,16.0,0.000821,19435.0,512.0,9.833333,0.614583,300.0,1.0,1.0,0.088053,1,0.12,0,0.038978,0.409638,1.431151,0.973864,64.723404,1.414214
78,2057,2421,26,0.010739,0.031325,0.078788,40,330,30,560,0.204819,71.0,71.0,21300.0,21300.0,7.888889,0.111111,0.888889,0.388021,16.0,0.000751,21229.0,512.0,9.597222,0.599826,300.0,1.0,1.0,0.088067,1,0.12,0,0.040848,0.40398,1.421231,0.98011,48.285714,1.414214
79,2058,2428,34,0.014003,0.041212,0.103343,27,329,30,559,0.202424,72.0,72.0,21600.0,21600.0,9.479452,0.131659,0.868341,0.420377,16.0,0.000741,21528.0,512.0,9.150685,0.571918,300.0,1.0,1.0,0.08808,1,0.12,0,0.040861,0.396692,1.408353,0.973592,64.222222,1.414214
80,2059,2408,23,0.009551,0.027981,0.071651,43,321,25,557,0.218978,63.0,63.0,18900.0,18900.0,10.4375,0.165675,0.834325,0.416992,16.0,0.000847,18837.0,512.0,9.28125,0.580078,300.0,1.0,1.0,0.0882,1,0.12,0,0.043245,0.387884,1.392631,0.98523,36.482759,1.414214
