year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius
15,1994,2687,30,0.011165,0.029557,0.08982,19,334,22,590,0.341872,0.548387,0.0,0.548388,0.0,0.548387,0.002964,0.0,0.306452,0.548387,0.306451,0.0,0.0,0.0,0.0,1.000002,0.002964,0.001257,0.084573,1,0.12,0,0.008194,0.89992,2.121226,0.97767,60.0,0.02
16,1995,2694,30,0.011136,0.029354,0.087464,23,343,31,593,0.328767,0.575758,0.0,0.575761,0.0,0.575758,0.002923,0.0,0.348485,0.575758,0.348483,0.0,0.0,0.0,0.0,1.000006,0.002923,0.001257,0.08448,1,0.12,0,0.007665,0.895562,2.116084,0.981737,50.0,0.020002
17,1996,2703,30,0.011099,0.02924,0.087719,21,342,32,599,0.333333,0.492754,0.0,0.492763,0.0,0.492754,0.002392,0.0,0.362319,0.492754,0.362312,0.0,0.0,0.0,0.0,1.00002,0.002392,0.001257,0.08436,1,0.12,0,0.007487,0.889542,2.108959,0.980565,52.941176,0.020005
18,1997,2712,27,0.009956,0.026419,0.079412,18,340,30,607,0.334638,0.420513,0.0,0.420539,0.0,0.420513,0.002168,0.0,0.34359,0.420513,0.343568,0.0,0.0,0.0,0.0,1.000062,0.002168,0.001259,0.0842,1,0.12,0,0.007849,0.885711,2.104414,0.98282,47.032258,0.020015
19,1998,2724,37,0.013583,0.035992,0.106322,25,348,40,618,0.322957,0.805687,0.0,0.805844,0.0,0.805687,0.003837,0.0,0.473934,0.805687,0.473841,0.0,0.0,0.0,0.0,1.000195,0.003837,0.001263,0.084173,1,0.12,0,0.008344,0.881106,2.098935,0.978073,60.844444,0.020048
20,1999,2730,30,0.010989,0.02907,0.08547,24,351,34,620,0.319767,0.625641,0.0,0.626023,0.0,0.625641,0.003225,0.0,0.379487,0.625641,0.379256,0.0,0.0,0.0,0.0,1.00061,0.003225,0.001275,0.084,1,0.12,0,0.009194,0.877483,2.094616,0.979438,56.25,0.020149
21,2000,2737,33,0.012057,0.032353,0.098214,26,336,24,623,0.341176,0.483516,0.0,0.484442,0.0,0.483516,0.002671,0.0,0.313187,0.483516,0.312588,0.0,0.0,0.0,0.0,1.001915,0.002671,0.001316,0.083947,1,0.12,0,0.009134,0.871463,2.087418,0.979872,55.846154,0.020468
22,2001,2745,32,0.011658,0.03125,0.094955,24,337,33,631,0.341797,0.614583,0.0,0.618278,0.0,0.614583,0.003218,0.0,0.411458,0.614583,0.409,0.0,0.0,0.0,0.0,1.006012,0.003218,0.001447,0.083827,1,0.12,0,0.008486,0.861623,2.0756,0.978097,60.235294,0.021465
23,2002,2737,26,0.009499,0.02544,0.074286,34,350,50,636,0.315068,1.116505,1.0,1.137639,1.018929,1.116505,0.005446,0.0,0.587379,1.116505,0.576467,0.0,0.0,0.0,0.0,1.018929,0.005446,0.001899,0.083853,1,0.12,0,0.009346,0.856365,2.069257,0.982406,48.285714,0.024584
24,2003,2740,33,0.012044,0.031946,0.088235,30,374,53,660,0.275895,1.977143,2.0,2.096028,2.120259,1.977143,0.011363,0.0,0.748571,1.977143,0.706113,0.0,0.0,0.0,0.0,1.06013,0.011363,0.00369,0.083907,1,0.12,0,0.008408,0.851434,2.063291,0.978655,58.864865,0.034273
25,2004,2758,41,0.014866,0.040117,0.105398,23,389,58,681,0.238748,5.347518,5.0,6.396898,5.981185,5.347518,0.038197,0.0,0.813448,6.397163,0.934218,1.049645,1.049645,1.049645,0.136907,1.196237,0.038197,0.012787,0.083773,1,0.12,0,0.006691,0.841286,2.050958,0.975504,68.612245,0.063798
26,2005,2761,31,0.011228,0.030542,0.078283,28,396,29,688,0.219704,9.114286,8.0,15.430969,13.544424,7.514286,0.108903,0.023188,0.481675,12.585714,0.882067,6.328571,6.328571,5.242857,0.412143,1.693053,0.132091,0.06947,0.0836,1,0.12,39,0.007002,0.836246,2.044805,0.980255,54.914286,0.148704
27,2006,2752,26,0.009448,0.025845,0.072423,35,359,10,657,0.286282,32.808989,34.0,130.30206,135.032204,8.764045,0.099591,0.273238,0.083567,16.0,0.168914,97.539326,97.539326,12.146067,0.759129,3.971535,0.372829,0.400652,0.083653,1,0.12,17,0.007207,0.832096,2.039725,0.983788,45.066667,0.357116
28,2007,2754,25,0.009078,0.0249,0.074405,23,336,8,637,0.330677,96.5,103.0,1671.429029,1784.012332,14.306452,0.116313,0.66824,0.0625,16.0,0.010268,1574.919355,512.0,14.693548,0.918347,17.320508,0.784553,1.0,0.083613,1,0.12,0,0.008556,0.828661,2.035511,0.984517,43.103448,0.717107
29,2008,2743,22,0.00802,0.022022,0.070064,33,314,6,617,0.371371,157.786164,158.0,11918.778076,11934.930757,19.207547,0.121567,0.87708,0.062893,16.0,0.001342,11761.031447,512.0,13.899371,0.868711,75.537536,0.998647,1.0,0.08372,1,0.12,0,0.007822,0.825179,2.031229,0.983959,44.0,1.077098
30,2009,2738,19,0.006939,0.019153,0.064626,24,294,7,588,0.407258,202.0,202.0,35793.326217,35793.326217,24.866995,0.123104,0.876896,0.062192,16.0,0.000447,35591.0,512.0,14.128079,0.883005,177.194684,1.0,1.0,0.083747,1,0.12,0,0.007974,0.820135,2.025012,0.986121,38.0,1.285509
31,2010,2720,22,0.008088,0.022472,0.082707,40,266,6,556,0.456588,249.0,249.0,62445.823273,62445.823273,32.448,0.130313,0.869687,0.0625,16.0,0.000256,62197.0,512.0,14.524,0.90775,250.786439,1.0,1.0,0.084027,1,0.12,0,0.007109,0.81616,2.020099,0.985227,40.333333,1.370415
32,2011,2715,24,0.00884,0.024615,0.096386,29,249,4,534,0.489231,286.0,286.0,80933.493328,80933.493328,36.45993,0.127482,0.872518,0.062936,16.0,0.000198,80647.0,512.0,14.324042,0.895253,282.984242,1.0,1.0,0.08412,1,0.12,1,0.006979,0.809897,2.012334,0.987231,36.0,1.399941
33,2012,2705,19,0.007024,0.01971,0.084071,29,226,4,508,0.53112,326.0,326.0,95983.132379,95983.132379,41.975535,0.128759,0.871241,0.064029,16.0,0.000167,95657.0,512.0,14.131498,0.883219,294.426786,1.0,1.0,0.084187,1,0.12,0,0.006489,0.806122,2.007637,0.985952,38.0,1.40963
34,2013,2703,22,0.008139,0.022917,0.10628,24,207,5,482,0.56875,376.0,376.0,112125.945042,112125.945042,46.164456,0.122778,0.877222,0.062666,16.0,0.000143,111750.0,512.0,14.456233,0.903515,298.207301,1.0,1.0,0.084253,1,0.12,0,0.008641,0.802123,2.002651,0.986412,37.230769,1.412749
35,2014,2672,11,0.004117,0.011506,0.057895,42,190,3,453,0.60251,406.0,406.0,121567.247992,121567.247992,49.872236,0.122838,0.877162,0.063268,16.0,0.000132,121161.0,512.0,14.007371,0.875461,299.426719,1.0,1.0,0.08452,1,0.12,0,0.009708,0.795785,1.994725,0.991766,22.0,1.413746
36,2015,2642,13,0.004921,0.013771,0.077844,43,167,2,423,0.646186,443.0,443.0,132818.938135,132818.938135,53.536036,0.120849,0.879151,0.062922,16.0,0.00012,132376.0,512.0,14.038288,0.877393,299.817016,1.0,1.0,0.084947,1,0.12,0,0.010219,0.789737,1.98713,0.990159,26.0,1.414064
37,2016,2624,9,0.00343,0.009404,0.059603,27,151,4,386,0.684431,508.0,508.0,152370.34746,152370.34746,59.960707,0.118033,0.881967,0.064219,16.0,0.000105,151862.0,512.0,13.267191,0.829199,299.941629,1.0,1.0,0.085133,1,0.12,2,0.009359,0.786625,1.983211,0.99314,18.0,1.414166
38,2017,2605,15,0.005758,0.015674,0.113636,34,132,1,345,0.724138,559.0,559.0,167689.593317,167689.593317,66.167857,0.118368,0.881632,0.064174,16.0,9.5e-05,167131.0,512.0,13.25,0.828125,299.981383,1.0,1.0,0.085467,1,0.12,0,0.009675,0.782652,1.978196,0.989917,26.470588,1.414198
39,2018,2575,8,0.003107,0.008395,0.069565,38,115,4,319,0.758657,593.0,593.0,177896.479284,177896.479284,69.262626,0.1168,0.8832,0.063763,16.0,9e-05,177303.0,512.0,12.942761,0.808923,299.994063,1.0,1.0,0.085773,1,0.12,0,0.01018,0.777087,1.971151,0.993786,16.0,1.414209
40,2019,2533,8,0.003158,0.008377,0.079208,50,101,4,287,0.788482,641.0,641.0,192298.786327,192298.786327,73.35514,0.114439,0.885561,0.064544,16.0,8.3e-05,191658.0,512.0,13.05919,0.816199,299.998107,1.0,1.0,0.086333,1,0.12,1,0.013978,0.774183,1.967464,0.993683,16.0,1.414212
41,2020,2493,3,0.001203,0.003202,0.036585,43,82,3,262,0.824973,655.0,655.0,196499.604497,196499.604497,76.064024,0.116128,0.883872,0.064596,16.0,8.1e-05,195845.0,512.0,12.859756,0.803735,299.999396,1.0,1.0,0.0868,1,0.12,0,0.015492,0.770029,1.962178,0.997593,6.0,1.414213
42,2021,2468,9,0.003647,0.009646,0.123288,34,73,3,238,0.843516,685.0,685.0,205499.868095,205499.868095,78.239067,0.114218,0.885782,0.065598,16.0,7.8e-05,204815.0,512.0,12.712828,0.794552,299.999807,1.0,1.0,0.087213,1,0.12,5,0.013976,0.764606,1.955258,0.992707,18.0,1.414213
43,2022,2444,7,0.002864,0.0074,0.104478,31,67,4,212,0.858351,724.0,724.0,217199.955539,217199.955539,81.895172,0.113115,0.886885,0.063621,16.0,7.4e-05,216476.0,512.0,12.904828,0.806552,299.999939,1.0,1.0,0.087507,1,0.12,2,0.013434,0.760671,1.950219,0.995675,10.888889,1.414214
44,2023,2402,6,0.002498,0.006397,0.109091,48,55,2,195,0.882729,740.0,740.0,221999.985508,221999.985508,83.870445,0.113338,0.886662,0.063512,16.0,7.2e-05,221260.0,512.0,14.209177,0.888074,299.99998,1.0,1.0,0.088053,1,0.12,0,0.011808,0.758116,1.946941,0.995004,12.0,1.414214
45,2024,2370,2,0.000844,0.002174,0.043478,34,46,5,176,0.9,756.0,756.0,226799.995278,226799.995278,86.113606,0.113907,0.886093,0.063738,16.0,7.1e-05,226044.0,512.0,13.775429,0.860964,299.999994,1.0,1.0,0.088427,1,0.12,4,0.013417,0.752288,1.939443,0.998312,4.0,1.414214
46,2025,2333,2,0.000857,0.0022,0.04878,39,41,5,159,0.909791,764.0,764.0,229199.998478,229199.998478,86.185621,0.112808,0.887192,0.064461,16.0,7e-05,228436.0,512.0,14.249673,0.890605,299.999998,1.0,1.0,0.08892,1,0.12,1,0.01493,0.744934,1.929941,0.998285,4.0,1.414214
47,2026,2304,9,0.003906,0.010158,0.225,38,40,4,154,0.909707,748.0,748.0,224399.999525,224399.999525,84.94259,0.11356,0.88644,0.06467,16.0,7.1e-05,223652.0,512.0,14.259012,0.891188,299.999999,1.0,1.0,0.0894,1,0.12,0,0.018442,0.740074,1.923634,0.992188,18.0,1.414214
48,2027,2277,3,0.001318,0.003468,0.088235,30,34,3,134,0.921387,745.0,745.0,223499.999849,223499.999849,84.52815,0.113461,0.886539,0.064008,16.0,7.2e-05,222755.0,512.0,14.485255,0.905328,300.0,1.0,1.0,0.08968,1,0.12,0,0.018545,0.736732,1.919287,0.997365,6.0,1.414214
49,2028,2237,2,0.000894,0.00235,0.068966,42,29,1,120,0.931845,744.0,744.0,223199.999952,223199.999952,84.0,0.112903,0.887097,0.063087,16.0,7.2e-05,222456.0,512.0,14.651007,0.915688,300.0,1.0,1.0,0.0902,1,0.12,0,0.021098,0.727651,1.907421,0.998212,4.0,1.414214
50,2029,2210,4,0.00181,0.00479,0.153846,31,26,2,105,0.937725,742.0,742.0,222599.999985,222599.999985,83.119785,0.112021,0.887979,0.063257,16.0,7.2e-05,221858.0,512.0,14.506057,0.906629,300.0,1.0,1.0,0.090587,1,0.12,0,0.021814,0.724338,1.903074,0.99638,8.0,1.414214
51,2030,2167,0,0.0,0.0,0.0,43,24,3,97,0.941818,742.0,742.0,222599.999995,222599.999995,83.084791,0.111974,0.888026,0.063005,16.0,7.2e-05,221858.0,512.0,14.671602,0.916975,300.0,1.0,1.0,0.091107,1,0.12,0,0.021497,0.720642,1.898212,0.0,0.0,1.414214
52,2031,2146,2,0.000932,0.002475,0.08,23,25,4,93,0.938119,735.0,735.0,220499.999998,220499.999998,81.214674,0.110496,0.889504,0.063604,16.0,7.3e-05,219765.0,512.0,14.319293,0.894956,300.0,1.0,1.0,0.091413,1,0.12,0,0.022216,0.715952,1.892025,0.998136,4.0,1.414214
53,2032,2109,3,0.001422,0.003802,0.115385,40,26,3,82,0.934094,717.0,717.0,215100.0,215100.0,78.640669,0.10968,0.89032,0.062935,16.0,7.4e-05,214383.0,512.0,14.682451,0.917653,300.0,1.0,1.0,0.09192,1,0.12,0,0.023481,0.710415,1.884694,0.997155,6.0,1.414214
54,2033,2076,5,0.002408,0.006427,0.178571,38,28,3,75,0.928021,707.0,707.0,212100.0,212100.0,77.076271,0.109019,0.890981,0.063206,16.0,7.5e-05,211393.0,512.0,14.40678,0.900424,300.0,1.0,1.0,0.092387,1,0.12,1,0.024583,0.706324,1.879261,0.996724,7.142857,1.414214
55,2034,2051,2,0.000975,0.002653,0.074074,27,27,3,76,0.928382,684.0,684.0,205200.0,205200.0,74.081752,0.108307,0.891693,0.062865,16.0,7.8e-05,204516.0,512.0,14.721168,0.920073,300.0,1.0,1.0,0.09268,1,0.12,0,0.026661,0.70141,1.872712,0.99805,4.0,1.414214
56,2035,2019,4,0.001981,0.005435,0.137931,36,29,3,75,0.921196,662.0,662.0,198600.0,198600.0,70.461538,0.106437,0.893563,0.0625,16.0,8.1e-05,197938.0,512.0,14.791855,0.924491,300.0,1.0,1.0,0.093133,1,0.12,0,0.02844,0.693658,1.862335,0.997524,5.333333,1.414214
57,2036,1987,1,0.000503,0.00141,0.034483,33,29,4,74,0.918195,637.0,637.0,191100.0,191100.0,66.733542,0.104762,0.895238,0.062794,16.0,8.4e-05,190463.0,512.0,14.683386,0.917712,300.0,1.0,1.0,0.09352,1,0.12,0,0.030862,0.688786,1.855782,0.998993,2.0,1.414214
58,2037,1950,5,0.002564,0.007289,0.185185,42,27,4,75,0.921283,614.0,614.0,184200.0,184200.0,63.35935,0.103191,0.896809,0.0625,16.0,8.7e-05,183586.0,512.0,14.554472,0.909654,300.0,1.0,1.0,0.094067,1,0.12,0,0.030933,0.680304,1.844321,0.994872,10.0,1.414214
59,2038,1908,4,0.002096,0.006042,0.166667,46,24,1,75,0.927492,591.0,591.0,177300.0,177300.0,61.287162,0.103701,0.896299,0.0625,16.0,9e-05,176709.0,512.0,14.814189,0.925887,300.0,1.0,1.0,0.094613,1,0.12,0,0.030871,0.674189,1.836013,0.995807,8.0,1.414214
60,2039,1876,3,0.001599,0.004724,0.12,35,25,2,74,0.92126,567.0,567.0,170100.0,170100.0,58.376761,0.102957,0.897043,0.0625,16.0,9.4e-05,169533.0,512.0,14.808099,0.925506,300.0,1.0,1.0,0.095027,1,0.12,0,0.029187,0.666699,1.825786,0.998223,3.6,1.414214
61,2040,1836,2,0.001089,0.003268,0.074074,42,27,4,77,0.911765,543.0,543.0,162900.0,162900.0,55.878676,0.102907,0.897093,0.0625,16.0,9.8e-05,162357.0,512.0,14.862132,0.928883,300.0,1.0,1.0,0.095547,1,0.12,0,0.031255,0.657097,1.812591,0.997821,4.0,1.414214
62,2041,1796,1,0.000557,0.001701,0.029412,41,34,8,77,0.884354,516.0,516.0,154800.0,154800.0,53.775629,0.104216,0.895784,0.062621,16.0,0.000103,154284.0,512.0,14.804642,0.92529,300.0,1.0,1.0,0.096067,1,0.12,0,0.031493,0.655814,1.810821,0.998886,2.0,1.414214
63,2042,1764,7,0.003968,0.0125,0.184211,39,38,6,75,0.864286,475.0,475.0,142500.0,142500.0,50.155462,0.10559,0.89441,0.0625,16.0,0.000112,142025.0,512.0,14.922269,0.932642,300.0,1.0,1.0,0.096573,1,0.12,0,0.035188,0.64276,1.792707,0.992063,14.0,1.414214
64,2043,1718,4,0.002328,0.007477,0.105263,50,38,4,76,0.857944,445.0,445.0,133500.0,133500.0,47.623318,0.107019,0.892981,0.06264,16.0,0.00012,133055.0,512.0,14.858744,0.928672,300.0,1.0,1.0,0.097147,1,0.12,0,0.040032,0.633067,1.779138,0.995343,8.0,1.414214
65,2044,1690,4,0.002367,0.00789,0.1,32,40,5,76,0.842209,415.0,415.0,124500.0,124500.0,44.110577,0.106291,0.893709,0.06265,16.0,0.000129,124085.0,512.0,14.805288,0.925331,300.0,1.0,1.0,0.09752,1,0.12,0,0.041211,0.626682,1.770144,0.995266,8.0,1.414214
66,2045,1655,4,0.002417,0.008333,0.102564,39,39,4,71,0.8375,388.0,388.0,116400.0,116400.0,41.897172,0.107982,0.892018,0.062661,16.0,0.000137,116012.0,512.0,14.799486,0.924968,300.0,1.0,1.0,0.097987,1,0.12,0,0.041805,0.615324,1.754029,0.995166,8.0,1.414214
67,2046,1632,3,0.001838,0.006682,0.081081,26,37,3,69,0.835189,359.0,359.0,107700.0,107700.0,39.522222,0.11009,0.88991,0.0625,16.0,0.000149,107341.0,512.0,14.894444,0.930903,300.0,1.0,1.0,0.09828,1,0.12,0,0.044087,0.610933,1.747761,0.996324,6.0,1.414214
68,2047,1597,5,0.003131,0.011876,0.138889,40,36,2,69,0.828979,331.0,331.0,99300.0,99300.0,36.975904,0.11171,0.88829,0.062877,16.0,0.000161,98969.0,512.0,14.512048,0.907003,300.0,1.0,1.0,0.098773,1,0.12,0,0.046047,0.601464,1.734163,0.993738,10.0,1.414214
69,2048,1565,6,0.003834,0.01519,0.157895,38,38,4,67,0.807595,307.0,307.0,92100.0,92100.0,34.11039,0.111109,0.888891,0.062703,16.0,0.000174,91793.0,512.0,14.902597,0.931412,300.0,1.0,1.0,0.099213,1,0.12,0,0.046131,0.59143,1.719636,0.992332,12.0,1.414214
70,2049,1525,4,0.002623,0.010989,0.114286,44,35,4,66,0.807692,279.0,279.0,83700.0,83700.0,30.271429,0.1085,0.8915,0.062723,16.0,0.000191,83421.0,512.0,14.878571,0.929911,300.0,1.0,1.0,0.09972,1,0.12,0,0.050648,0.575554,1.6964,0.994754,8.0,1.414214
71,2050,1491,6,0.004024,0.018405,0.176471,40,34,5,67,0.791411,242.0,242.0,72600.0,72600.0,27.078189,0.111893,0.888107,0.062243,16.0,0.00022,72358.0,512.0,14.465021,0.904064,300.0,1.0,1.0,0.1002,1,0.12,1,0.05475,0.563771,1.678945,0.994187,9.0,1.414214
72,2051,1463,3,0.002051,0.01,0.09375,31,32,3,67,0.786667,217.0,217.0,65100.0,65100.0,23.954128,0.110388,0.889612,0.062213,16.0,0.000246,64883.0,512.0,14.944954,0.93406,300.0,1.0,1.0,0.100533,1,0.12,0,0.055642,0.560844,1.674581,0.995899,6.0,1.414214
73,2052,1430,5,0.003497,0.018116,0.142857,38,35,6,69,0.746377,194.0,194.0,58200.0,58200.0,21.733333,0.112027,0.887973,0.0625,16.0,0.000275,58006.0,512.0,14.917949,0.932372,300.0,1.0,1.0,0.101,1,0.12,0,0.058108,0.552418,1.661954,0.993007,10.0,1.414214
74,2053,1402,4,0.002853,0.015686,0.114286,32,35,7,71,0.72549,172.0,172.0,51600.0,51600.0,19.514451,0.113456,0.886544,0.0625,16.0,0.00031,51428.0,512.0,14.624277,0.914017,300.0,1.0,1.0,0.10136,1,0.12,0,0.058992,0.542156,1.646445,0.996434,5.333333,1.414214
75,2054,1371,1,0.000729,0.004274,0.030303,32,33,2,67,0.717949,150.0,150.0,45000.0,45000.0,17.562914,0.117086,0.882914,0.0625,16.0,0.000356,44850.0,512.0,14.675497,0.917219,300.0,1.0,1.0,0.101733,1,0.12,0,0.061367,0.538935,1.641547,0.998541,2.0,1.414214
76,2055,1334,1,0.00075,0.004545,0.028571,38,35,3,70,0.681818,135.0,135.0,40500.0,40500.0,16.044118,0.118845,0.881155,0.0625,16.0,0.000395,40365.0,512.0,14.985294,0.936581,300.0,1.0,1.0,0.102227,1,0.12,0,0.062795,0.529562,1.62721,0.998501,2.0,1.414214
77,2056,1312,3,0.002287,0.014851,0.081081,25,37,6,75,0.633663,116.0,116.0,34800.0,34800.0,14.547009,0.125405,0.874595,0.0625,16.0,0.00046,34684.0,512.0,14.991453,0.936966,300.0,1.0,1.0,0.102547,1,0.12,0,0.063775,0.52455,1.61949,0.997459,3.6,1.414214
78,2057,1275,4,0.003137,0.022099,0.121212,41,33,6,74,0.635359,99.0,99.0,29700.0,29700.0,12.56,0.126869,0.873131,0.061875,16.0,0.000539,29601.0,512.0,14.96,0.935,300.0,1.0,1.0,0.103053,1,0.12,0,0.06703,0.520562,1.613322,0.993725,8.0,1.414214
79,2058,1247,2,0.001604,0.012195,0.066667,30,30,4,74,0.634146,82.0,82.0,24600.0,24600.0,11.542169,0.140758,0.859242,0.0625,16.0,0.00065,24518.0,512.0,15.0,0.9375,300.0,1.0,1.0,0.1034,1,0.12,0,0.065455,0.512559,1.600873,0.996792,4.0,1.414214
80,2059,1201,2,0.001665,0.013986,0.083333,48,24,3,74,0.664336,69.0,69.0,20700.0,20700.0,9.742857,0.141201,0.858799,0.0625,16.0,0.000773,20631.0,512.0,14.971429,0.935714,300.0,1.0,1.0,0.104013,1,0.12,0,0.071227,0.505736,1.590182,0.998335,2.0,1.414214
81,2060,1178,2,0.001698,0.014388,0.071429,25,28,5,77,0.597122,66.0,66.0,19800.0,19800.0,9.074627,0.137494,0.862506,0.061567,16.0,0.000808,19734.0,512.0,14.955224,0.934701,300.0,1.0,1.0,0.10432,1,0.12,0,0.071617,0.497788,1.577637,0.996604,4.0,1.414214
82,2061,1146,3,0.002618,0.023077,0.107143,35,28,5,76,0.569231,58.0,58.0,17400.0,17400.0,8.101695,0.139684,0.860316,0.060381,16.0,0.00092,17342.0,512.0,14.915254,0.932203,300.0,1.0,1.0,0.10476,1,0.12,0,0.074809,0.491842,1.568186,0.994764,6.0,1.414214
83,2062,1114,5,0.004488,0.04,0.16129,37,31,6,78,0.504,49.0,49.0,14700.0,14700.0,7.88,0.160816,0.839184,0.05875,16.0,0.001088,14651.0,512.0,15.0,0.9375,300.0,1.0,1.0,0.105213,1,0.12,0,0.076408,0.489504,1.564455,0.991023,10.0,1.414214
