year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius
15,1994,2687,30,0.011165,0.029557,0.08982,19,334,22,590,0.341872,0.548387,0.0,0.548388,0.0,0.548387,0.002964,0.0,0.306452,0.548387,0.306451,0.0,0.0,0.0,0.0,1.000002,0.002964,0.001257,0.084573,1,0.12,0,0.008194,0.89992,2.121226,0.97767,60.0,0.02
16,1995,2694,30,0.011136,0.029354,0.087464,23,343,31,593,0.328767,0.575758,0.0,0.575761,0.0,0.575758,0.002923,0.0,0.348485,0.575758,0.348483,0.0,0.0,0.0,0.0,1.000006,0.002923,0.001257,0.08448,1,0.12,0,0.007665,0.895562,2.116084,0.981737,50.0,0.020002
17,1996,2703,30,0.011099,0.02924,0.087719,21,342,32,599,0.333333,0.492754,0.0,0.492763,0.0,0.492754,0.002392,0.0,0.362319,0.492754,0.362312,0.0,0.0,0.0,0.0,1.00002,0.002392,0.001257,0.08436,1,0.12,0,0.007487,0.889542,2.108959,0.980565,52.941176,0.020005
18,1997,2712,27,0.009956,0.026419,0.079412,18,340,30,607,0.334638,0.420513,0.0,0.420539,0.0,0.420513,0.002168,0.0,0.34359,0.420513,0.343568,0.0,0.0,0.0,0.0,1.000062,0.002168,0.001259,0.0842,1,0.12,0,0.007849,0.885711,2.104414,0.98282,47.032258,0.020015
19,1998,2724,37,0.013583,0.035992,0.106322,25,348,40,618,0.322957,0.805687,0.0,0.805844,0.0,0.805687,0.003837,0.0,0.473934,0.805687,0.473841,0.0,0.0,0.0,0.0,1.000195,0.003837,0.001263,0.084173,1,0.12,0,0.008344,0.881106,2.098935,0.978073,60.844444,0.020048
20,1999,2730,30,0.010989,0.02907,0.08547,24,351,34,620,0.319767,0.625641,0.0,0.626023,0.0,0.625641,0.003225,0.0,0.379487,0.625641,0.379256,0.0,0.0,0.0,0.0,1.00061,0.003225,0.001275,0.084,1,0.12,0,0.009194,0.877483,2.094616,0.979438,56.25,0.020149
21,2000,2737,33,0.012057,0.032353,0.098214,26,336,24,623,0.341176,0.483516,0.0,0.484442,0.0,0.483516,0.002671,0.0,0.313187,0.483516,0.312588,0.0,0.0,0.0,0.0,1.001915,0.002671,0.001316,0.083947,1,0.12,0,0.009134,0.871463,2.087418,0.979872,55.846154,0.020468
22,2001,2745,32,0.011658,0.03125,0.094955,24,337,33,631,0.341797,0.614583,0.0,0.618278,0.0,0.614583,0.003218,0.0,0.411458,0.614583,0.409,0.0,0.0,0.0,0.0,1.006012,0.003218,0.001447,0.083827,1,0.12,0,0.008486,0.861623,2.0756,0.978097,60.235294,0.021465
23,2002,2737,26,0.009499,0.02544,0.074286,34,350,50,636,0.315068,1.116505,1.0,1.137639,1.018929,1.116505,0.005446,0.0,0.587379,1.116505,0.576467,0.0,0.0,0.0,0.0,1.018929,0.005446,0.001899,0.083853,1,0.12,0,0.009346,0.856365,2.069257,0.982406,48.285714,0.024584
24,2003,2740,33,0.012044,0.031946,0.088235,30,374,53,660,0.275895,1.977143,2.0,2.096028,2.120259,1.977143,0.011363,0.0,0.748571,1.977143,0.706113,0.0,0.0,0.0,0.0,1.06013,0.011363,0.00369,0.083907,1,0.12,0,0.008408,0.851434,2.063291,0.978655,58.864865,0.034273
25,2004,2758,41,0.014866,0.040117,0.105398,23,389,58,681,0.238748,5.347518,5.0,6.396898,5.981185,5.347518,0.038197,0.0,0.813448,6.397163,0.934218,1.049645,1.049645,1.049645,0.136907,1.196237,0.038197,0.012787,0.083773,1,0.12,0,0.006691,0.841286,2.050958,0.975504,68.612245,0.063798
26,2005,2761,31,0.011228,0.030542,0.078283,28,396,29,688,0.219704,9.114286,8.0,15.430969,13.544424,7.514286,0.108903,0.023188,0.484354,12.585714,0.882067,6.328571,6.328571,5.228571,0.41125,1.693053,0.132091,0.06947,0.0836,1,0.12,38,0.007002,0.836246,2.044805,0.980255,54.914286,0.148704
27,2006,2752,26,0.009448,0.025845,0.068602,35,379,30,677,0.246521,32.808989,34.0,130.30206,135.032204,8.764045,0.099591,0.273238,0.29986,16.0,0.168914,97.539326,97.539326,9.269663,0.579354,3.971535,0.372829,0.400652,0.083653,1,0.12,8,0.007669,0.832437,2.040143,0.983788,45.066667,0.357116
28,2007,2756,27,0.009797,0.026892,0.072776,23,371,25,674,0.260956,69.139535,74.0,1197.531872,1281.717598,11.348837,0.133516,0.679891,0.289244,16.0,0.014379,1128.360465,508.755814,11.197674,0.699855,17.320508,0.813406,1.0,0.083613,1,0.12,0,0.008563,0.828535,2.035356,0.983094,47.032258,0.717107
29,2008,2744,21,0.007653,0.021021,0.057377,33,366,25,673,0.267267,88.0,88.0,6647.303206,6647.303206,12.404494,0.14096,0.85904,0.294944,16.0,0.002407,6559.0,512.0,10.685393,0.667837,75.537536,1.0,1.0,0.083693,1,0.12,0,0.007586,0.824752,2.030705,0.984694,42.0,1.077098
30,2009,2755,35,0.012704,0.035282,0.096953,24,361,27,664,0.272177,100.0,100.0,17719.468424,17719.468424,13.485149,0.134851,0.865149,0.299505,16.0,0.000903,17619.0,512.0,10.871287,0.679455,177.194684,1.0,1.0,0.083733,1,0.12,0,0.007699,0.817752,2.022069,0.976002,66.216216,1.285509
31,2010,2748,33,0.012009,0.033708,0.094017,40,351,26,653,0.282942,108.0,108.0,27084.935395,27084.935395,16.385321,0.151716,0.848284,0.301032,16.0,0.000591,26977.0,512.0,11.055046,0.69094,250.786439,1.0,1.0,0.0838,1,0.12,0,0.007412,0.811474,2.014291,0.981099,53.121951,1.370415
32,2011,2744,25,0.009111,0.025641,0.071633,29,349,23,650,0.284103,111.0,111.0,31411.250907,31411.250907,16.589286,0.149453,0.850547,0.294643,16.0,0.000509,31300.0,512.0,10.910714,0.68192,282.984242,1.0,1.0,0.083747,1,0.12,0,0.007427,0.806899,2.008606,0.983178,46.296296,1.399941
33,2012,2743,28,0.010208,0.029046,0.082596,29,339,23,642,0.29668,118.0,118.0,34742.3608,34742.3608,20.386555,0.172767,0.827233,0.297269,16.0,0.000461,34624.0,512.0,10.915966,0.682248,294.426786,1.0,1.0,0.0838,1,0.12,0,0.006641,0.801783,2.002227,0.980991,52.266667,1.40963
34,2013,2747,28,0.010193,0.029167,0.082353,24,340,27,638,0.291667,134.0,134.0,39959.778286,39959.778286,22.37037,0.166943,0.833057,0.307407,16.0,0.0004,39826.0,512.0,11.074074,0.69213,298.207301,1.0,1.0,0.083747,1,0.12,0,0.007883,0.796559,1.995695,0.981018,52.266667,1.412749
35,2014,2732,27,0.009883,0.028243,0.079412,42,340,26,631,0.288703,128.0,128.0,38326.620056,38326.620056,22.620155,0.17672,0.82328,0.301841,16.0,0.000417,38199.0,512.0,10.511628,0.656977,299.426719,1.0,1.0,0.083933,1,0.12,0,0.00892,0.787428,1.984223,0.980234,54.0,1.413746
36,2015,2719,30,0.011033,0.03178,0.091185,43,329,23,619,0.302966,132.0,132.0,39575.846126,39575.846126,21.639098,0.163933,0.836067,0.299342,16.0,0.000404,39444.0,512.0,10.639098,0.664944,299.817016,1.0,1.0,0.084147,1,0.12,0,0.009431,0.777753,1.971996,0.979355,56.25,1.414064
37,2016,2719,27,0.00993,0.028213,0.081818,27,330,28,602,0.310345,165.0,165.0,49490.368762,49490.368762,23.987952,0.145382,0.854618,0.308735,16.0,0.000323,49325.0,512.0,10.03012,0.626883,299.941629,1.0,1.0,0.084107,1,0.12,0,0.008712,0.771917,1.964583,0.982864,47.032258,1.414166
38,2017,2717,32,0.011778,0.033438,0.09697,34,330,29,585,0.310345,182.0,182.0,54596.611778,54596.611778,29.071038,0.159731,0.840269,0.309768,16.0,0.000293,54415.0,512.0,10.879781,0.679986,299.981383,1.0,1.0,0.0842,1,0.12,0,0.009484,0.764921,1.95566,0.977871,60.235294,1.414198
39,2018,2712,33,0.012168,0.034627,0.102167,38,323,30,575,0.322141,190.0,190.0,56998.871946,56998.871946,29.675393,0.156186,0.843814,0.307592,16.0,0.000281,56809.0,512.0,10.942408,0.683901,299.994063,1.0,1.0,0.08428,1,0.12,0,0.009903,0.753879,1.941493,0.981921,50.651163,1.414209
40,2019,2693,31,0.011511,0.032461,0.095385,50,325,33,568,0.319372,204.0,204.0,61199.613745,61199.613745,29.853659,0.146341,0.853659,0.310976,16.0,0.000261,60996.0,512.0,10.668293,0.666768,299.998107,1.0,1.0,0.084507,1,0.12,0,0.014269,0.747605,1.933397,0.978415,58.242424,1.414212
41,2020,2681,31,0.011563,0.033084,0.099359,43,312,27,562,0.334045,186.0,186.0,55799.887689,55799.887689,32.363636,0.173998,0.826002,0.309158,16.0,0.000287,55614.0,512.0,10.518717,0.65742,299.999396,1.0,1.0,0.084667,1,0.12,0,0.016321,0.738807,1.921987,0.979666,54.914286,1.414213
42,2021,2676,29,0.010837,0.031083,0.093548,34,310,30,558,0.335477,195.0,195.0,58499.96245,58499.96245,32.938776,0.168917,0.831083,0.306122,16.0,0.000274,58305.0,512.0,10.755102,0.672194,299.999807,1.0,1.0,0.084707,1,0.12,0,0.014906,0.730139,1.910679,0.979769,54.258065,1.414213
43,2022,2670,25,0.009363,0.026427,0.079872,31,313,28,547,0.338266,207.0,207.0,62099.987288,62099.987288,33.692308,0.162765,0.837235,0.309796,16.0,0.000258,61893.0,512.0,10.548077,0.659255,299.999939,1.0,1.0,0.084733,1,0.12,0,0.014163,0.723483,1.90195,0.98403,43.103448,1.414214
44,2023,2650,28,0.010566,0.029851,0.090909,48,308,32,551,0.343284,209.0,209.0,62699.995907,62699.995907,34.571429,0.165414,0.834586,0.308929,16.0,0.000255,62491.0,512.0,10.814286,0.675893,299.99998,1.0,1.0,0.08504,1,0.12,0,0.011916,0.716827,1.893182,0.980323,52.266667,1.414214
45,2024,2636,20,0.007587,0.021739,0.06734,34,297,27,544,0.354348,207.0,207.0,62099.998707,62099.998707,36.980769,0.178651,0.821349,0.305589,16.0,0.000258,61893.0,512.0,10.697115,0.66857,299.999994,1.0,1.0,0.08512,1,0.12,1,0.014406,0.708611,1.8823,0.984825,40.0,1.414214
46,2025,2628,31,0.011796,0.034029,0.104377,39,297,31,539,0.347969,206.0,206.0,61799.99959,61799.99959,33.497585,0.16261,0.83739,0.309481,16.0,0.000259,61594.0,512.0,11.014493,0.688406,299.999998,1.0,1.0,0.085373,1,0.12,0,0.015523,0.696175,1.86571,0.977881,58.242424,1.414214
47,2026,2608,18,0.006902,0.020293,0.061433,38,293,29,539,0.339346,185.0,185.0,55499.999882,55499.999882,33.935484,0.183435,0.816565,0.304772,16.0,0.000288,55315.0,512.0,11.064516,0.691532,299.999999,1.0,1.0,0.085467,1,0.12,0,0.018535,0.6899,1.857283,0.986196,36.0,1.414214
48,2027,2590,12,0.004633,0.013605,0.041667,30,288,26,539,0.346939,176.0,176.0,52799.999964,52799.999964,32.271186,0.183359,0.816641,0.304025,16.0,0.000303,52624.0,512.0,10.841808,0.677613,300.0,1.0,1.0,0.085627,1,0.12,0,0.018391,0.685331,1.851122,0.990734,24.0,1.414214
49,2028,2576,28,0.01087,0.031854,0.097902,42,286,25,538,0.349261,172.0,172.0,51599.999989,51599.999989,29.849711,0.173545,0.826455,0.305997,16.0,0.00031,51428.0,512.0,11.104046,0.694003,300.0,1.0,1.0,0.086027,1,0.12,0,0.020768,0.672829,1.834161,0.979758,52.266667,1.414214
50,2029,2569,24,0.009342,0.027778,0.086331,31,278,25,528,0.356481,169.0,169.0,50699.999997,50699.999997,28.282353,0.167351,0.832649,0.298529,16.0,0.000316,50531.0,512.0,11.0,0.6875,300.0,1.0,1.0,0.086067,1,0.12,0,0.02037,0.665303,1.823874,0.985403,38.4,1.414214
51,2030,2554,28,0.010963,0.032445,0.09894,43,283,28,538,0.344148,165.0,165.0,49499.999999,49499.999999,26.337349,0.15962,0.84038,0.300828,16.0,0.000323,49335.0,512.0,11.180723,0.698795,300.0,1.0,1.0,0.08632,1,0.12,0,0.02007,0.656824,1.812213,0.980982,49.0,1.414214
52,2031,2553,22,0.008617,0.025822,0.079422,23,277,25,541,0.349765,155.0,155.0,46500.0,46500.0,26.384615,0.170223,0.829777,0.304487,16.0,0.000344,46345.0,512.0,10.910256,0.681891,300.0,1.0,1.0,0.086253,1,0.12,0,0.021231,0.650164,1.803003,0.985614,37.230769,1.414214
53,2032,2536,23,0.009069,0.027091,0.083333,40,276,27,529,0.349823,163.0,163.0,48900.0,48900.0,23.341463,0.143199,0.856801,0.306021,16.0,0.000327,48737.0,512.0,11.097561,0.693598,300.0,1.0,1.0,0.086493,1,0.12,0,0.021779,0.641042,1.790309,0.981861,46.0,1.414214
54,2033,2523,25,0.009909,0.02924,0.087719,38,285,30,528,0.333333,160.0,160.0,48000.0,48000.0,22.372671,0.139829,0.860171,0.307065,16.0,0.000333,47840.0,512.0,11.086957,0.692935,300.0,1.0,1.0,0.086693,1,0.12,0,0.022463,0.633175,1.779291,0.980182,50.0,1.414214
55,2034,2518,22,0.008737,0.025913,0.078292,27,281,26,521,0.338045,161.0,161.0,48300.0,48300.0,21.246914,0.131968,0.868032,0.305941,16.0,0.000331,48139.0,512.0,11.012346,0.688272,300.0,1.0,1.0,0.08672,1,0.12,0,0.02467,0.625309,1.768204,0.982526,44.0,1.414214
56,2035,2509,27,0.010761,0.03184,0.09375,36,288,30,528,0.320755,160.0,160.0,48000.0,48000.0,20.037267,0.125233,0.874767,0.310559,16.0,0.000333,47840.0,512.0,11.006211,0.687888,300.0,1.0,1.0,0.086907,1,0.12,0,0.025998,0.614081,1.752257,0.98143,47.032258,1.414214
57,2036,2497,21,0.00841,0.024823,0.073171,33,287,27,532,0.321513,151.0,151.0,45300.0,45300.0,19.421053,0.128616,0.871384,0.30222,16.0,0.000353,45149.0,512.0,11.164474,0.69778,300.0,1.0,1.0,0.086987,1,0.12,0,0.028047,0.606352,1.741195,0.98318,42.0,1.414214
58,2037,2477,22,0.008882,0.026005,0.076125,42,289,30,533,0.316785,157.0,157.0,47100.0,47100.0,20.025316,0.12755,0.87245,0.306566,16.0,0.00034,46943.0,512.0,11.037975,0.689873,300.0,1.0,1.0,0.087267,1,0.12,0,0.026572,0.595383,1.725374,0.985173,37.230769,1.414214
59,2038,2469,38,0.015391,0.044706,0.129693,46,293,32,538,0.310588,157.0,157.0,47100.0,47100.0,19.974684,0.127227,0.872773,0.306171,16.0,0.00034,46943.0,512.0,11.088608,0.693038,300.0,1.0,1.0,0.087587,1,0.12,0,0.026519,0.584747,1.709894,0.972288,68.761905,1.414214
60,2039,2455,21,0.008554,0.024911,0.072414,35,290,29,537,0.311981,140.0,140.0,42000.0,42000.0,19.262411,0.137589,0.862411,0.301418,16.0,0.000381,41860.0,512.0,11.177305,0.698582,300.0,1.0,1.0,0.087547,1,0.12,0,0.025446,0.575565,1.696415,0.98584,35.28,1.414214
61,2040,2441,28,0.011471,0.033413,0.098592,42,284,19,531,0.322196,130.0,130.0,39000.0,39000.0,20.412214,0.157017,0.842983,0.295324,16.0,0.00041,38870.0,512.0,11.183206,0.69895,300.0,1.0,1.0,0.087827,1,0.12,0,0.026908,0.563728,1.678881,0.978639,52.266667,1.414214
62,2041,2420,20,0.008264,0.023923,0.067797,41,295,28,526,0.294258,140.0,140.0,42000.0,42000.0,19.134752,0.136677,0.863323,0.306294,16.0,0.000381,41860.0,512.0,11.085106,0.692819,300.0,1.0,1.0,0.088,1,0.12,0,0.026157,0.558312,1.670796,0.983471,40.0,1.414214
63,2042,2410,29,0.012033,0.035109,0.098976,39,293,28,523,0.290557,132.0,132.0,39600.0,39600.0,18.150376,0.137503,0.862497,0.304981,16.0,0.000404,39468.0,512.0,10.849624,0.678102,300.0,1.0,1.0,0.088253,1,0.12,0,0.027302,0.544385,1.649826,0.977536,54.258065,1.414214
64,2043,2387,27,0.011311,0.03253,0.091525,50,295,30,520,0.289157,143.0,143.0,42900.0,42900.0,17.319444,0.121115,0.878885,0.3125,16.0,0.000373,42757.0,512.0,11.0,0.6875,300.0,1.0,1.0,0.088533,1,0.12,0,0.030903,0.532483,1.631691,0.977377,54.0,1.414214
65,2044,2379,24,0.010088,0.029593,0.080537,32,298,31,519,0.265105,125.0,125.0,37500.0,37500.0,14.666667,0.117333,0.882667,0.309524,16.0,0.000427,37375.0,512.0,11.047619,0.690476,300.0,1.0,1.0,0.0886,1,0.12,0,0.031506,0.523895,1.618479,0.981435,44.307692,1.414214
66,2045,2372,32,0.013491,0.040353,0.109966,39,291,25,518,0.266078,99.0,99.0,29700.0,29700.0,14.14,0.142828,0.857172,0.30375,16.0,0.000539,29601.0,512.0,11.14,0.69625,300.0,1.0,1.0,0.0888,1,0.12,0,0.031055,0.51069,1.597952,0.974652,60.235294,1.414214
67,2046,2384,38,0.01594,0.048223,0.130137,26,292,25,509,0.258883,101.0,101.0,30300.0,30300.0,14.45098,0.143079,0.856921,0.29902,16.0,0.000528,30199.0,512.0,11.196078,0.699755,300.0,1.0,1.0,0.08872,1,0.12,0,0.032884,0.502309,1.584786,0.969755,72.2,1.414214
68,2047,2364,20,0.00846,0.025641,0.070175,40,285,28,512,0.269231,99.0,99.0,29700.0,29700.0,13.24,0.133737,0.866263,0.305,16.0,0.000539,29601.0,512.0,11.11,0.694375,300.0,1.0,1.0,0.088747,1,0.12,0,0.033448,0.492388,1.569058,0.984687,36.363636,1.414214
69,2048,2347,21,0.008948,0.026854,0.073171,38,287,23,509,0.265985,94.0,94.0,28200.0,28200.0,12.526316,0.133259,0.866741,0.296711,16.0,0.000567,28106.0,512.0,11.231579,0.701974,300.0,1.0,1.0,0.088987,1,0.12,0,0.032034,0.483265,1.554453,0.982105,42.0,1.414214
70,2049,2332,29,0.012436,0.037613,0.1,44,290,27,508,0.24773,94.0,94.0,28200.0,28200.0,11.242105,0.119597,0.880403,0.307895,16.0,0.000567,28106.0,512.0,11.010526,0.688158,300.0,1.0,1.0,0.089293,1,0.12,0,0.034908,0.468116,1.529896,0.976785,54.258065,1.414214
71,2050,2317,25,0.01079,0.033201,0.089606,40,279,22,502,0.258964,86.0,86.0,25800.0,25800.0,10.942529,0.127239,0.872761,0.29023,16.0,0.00062,25714.0,512.0,11.333333,0.708333,300.0,1.0,1.0,0.08944,1,0.12,0,0.036485,0.457228,1.511999,0.981597,43.103448,1.414214
72,2051,2314,28,0.0121,0.037483,0.102941,31,272,34,501,0.271754,114.0,114.0,34200.0,34200.0,12.26087,0.107551,0.892449,0.307065,16.0,0.000468,34086.0,512.0,10.669565,0.666848,300.0,1.0,1.0,0.08952,1,0.12,1,0.036813,0.451484,1.502472,0.977466,52.266667,1.414214
73,2052,2302,26,0.011295,0.034993,0.092857,38,280,24,500,0.246299,86.0,86.0,25800.0,25800.0,10.758621,0.1251,0.8749,0.280891,16.0,0.00062,25714.0,512.0,11.505747,0.719109,300.0,1.0,1.0,0.089653,1,0.12,0,0.037891,0.44177,1.48622,0.979082,48.285714,1.414214
74,2053,2301,31,0.013472,0.041723,0.110714,32,280,28,502,0.246299,92.0,92.0,27600.0,27600.0,9.139785,0.099345,0.900655,0.299731,16.0,0.00058,27508.0,512.0,11.204301,0.700269,300.0,1.0,1.0,0.089733,1,0.12,0,0.038279,0.430719,1.467513,0.974737,58.242424,1.414214
75,2054,2292,23,0.010035,0.030956,0.079585,32,289,26,506,0.222073,75.0,75.0,22500.0,22500.0,8.026316,0.107018,0.892982,0.282895,16.0,0.000711,22425.0,512.0,11.460526,0.716283,300.0,1.0,1.0,0.089747,1,0.12,0,0.040538,0.424966,1.457679,0.97993,46.0,1.414214
76,2055,2274,20,0.008795,0.027397,0.071429,38,280,24,508,0.232877,68.0,68.0,20400.0,20400.0,6.927536,0.101876,0.898124,0.288949,16.0,0.000784,20332.0,512.0,11.376812,0.711051,300.0,1.0,1.0,0.089947,1,0.12,0,0.039981,0.415344,1.441083,0.98241,40.0,1.414214
77,2056,2272,23,0.010123,0.031293,0.082734,25,278,30,501,0.243537,91.0,91.0,27300.0,27300.0,9.23913,0.101529,0.898471,0.305027,16.0,0.000586,27209.0,512.0,11.108696,0.694293,300.0,1.0,1.0,0.090013,1,0.12,0,0.040655,0.409031,1.430089,0.981438,42.32,1.414214
78,2057,2255,24,0.010643,0.032832,0.085409,41,281,23,497,0.23119,74.0,74.0,22200.0,22200.0,8.986667,0.121441,0.878559,0.295833,16.0,0.000721,22126.0,512.0,11.24,0.7025,300.0,1.0,1.0,0.090253,1,0.12,0,0.041459,0.402329,1.418325,0.978714,48.0,1.414214
79,2058,2250,25,0.011111,0.0342,0.087719,30,285,26,499,0.220246,72.0,72.0,21600.0,21600.0,7.479452,0.103881,0.896119,0.279966,16.0,0.000741,21528.0,512.0,11.479452,0.717466,300.0,1.0,1.0,0.090333,1,0.12,0,0.040207,0.393358,1.402423,0.983751,37.878788,1.414214
80,2059,2233,31,0.013883,0.042877,0.110714,48,280,21,491,0.22545,64.0,64.0,19200.0,19200.0,8.030769,0.125481,0.874519,0.279808,16.0,0.000833,19136.0,512.0,11.523077,0.720192,300.0,1.0,1.0,0.09064,1,0.12,0,0.04244,0.384846,1.387165,0.975586,54.914286,1.414214
81,2060,2227,19,0.008532,0.026207,0.067857,25,280,27,491,0.227586,77.0,77.0,23100.0,23100.0,8.692308,0.112887,0.887113,0.298878,16.0,0.000693,23023.0,512.0,11.217949,0.701122,300.0,1.0,1.0,0.09056,1,0.12,0,0.041519,0.377361,1.37361,0.982937,38.0,1.414214
82,2061,2216,24,0.01083,0.033241,0.088235,35,272,23,482,0.246537,90.0,90.0,27000.0,27000.0,12.043956,0.133822,0.866178,0.28022,16.0,0.000593,26910.0,512.0,11.516484,0.71978,300.0,1.0,1.0,0.090773,1,0.12,0,0.042425,0.370872,1.361749,0.978339,48.0,1.414214
83,2062,2210,31,0.014027,0.043115,0.116105,37,267,25,482,0.257302,94.0,94.0,28200.0,28200.0,11.326316,0.120493,0.879507,0.296053,16.0,0.000567,28106.0,512.0,11.231579,0.701974,300.0,1.0,1.0,0.090947,1,0.12,0,0.04277,0.365401,1.351668,0.97685,51.945946,1.414214
